@relation shutovabnc

@attribute sentence string
@attribute conceptOverlap {false,true}
@attribute similarity REAL
@attribute pmi REAL
@attribute dim1 REAL
@attribute dim2 REAL
@attribute dim3 REAL
@attribute dim4 REAL
@attribute dim5 REAL
@attribute dim6 REAL
@attribute dim7 REAL
@attribute dim8 REAL
@attribute dim9 REAL
@attribute dim10 REAL
@attribute dim11 REAL
@attribute dim12 REAL
@attribute dim13 REAL
@attribute dim14 REAL
@attribute dim15 REAL
@attribute dim16 REAL
@attribute dim17 REAL
@attribute dim18 REAL
@attribute dim19 REAL
@attribute dim20 REAL
@attribute dim21 REAL
@attribute dim22 REAL
@attribute dim23 REAL
@attribute dim24 REAL
@attribute dim25 REAL
@attribute dim26 REAL
@attribute dim27 REAL
@attribute dim28 REAL
@attribute dim29 REAL
@attribute dim30 REAL
@attribute dim31 REAL
@attribute dim32 REAL
@attribute dim33 REAL
@attribute dim34 REAL
@attribute dim35 REAL
@attribute dim36 REAL
@attribute dim37 REAL
@attribute dim38 REAL
@attribute dim39 REAL
@attribute dim40 REAL
@attribute dim41 REAL
@attribute dim42 REAL
@attribute dim43 REAL
@attribute dim44 REAL
@attribute dim45 REAL
@attribute dim46 REAL
@attribute dim47 REAL
@attribute dim48 REAL
@attribute dim49 REAL
@attribute dim50 REAL
@attribute dim51 REAL
@attribute dim52 REAL
@attribute dim53 REAL
@attribute dim54 REAL
@attribute dim55 REAL
@attribute dim56 REAL
@attribute dim57 REAL
@attribute dim58 REAL
@attribute dim59 REAL
@attribute dim60 REAL
@attribute dim61 REAL
@attribute dim62 REAL
@attribute dim63 REAL
@attribute dim64 REAL
@attribute dim65 REAL
@attribute dim66 REAL
@attribute dim67 REAL
@attribute dim68 REAL
@attribute dim69 REAL
@attribute dim70 REAL
@attribute dim71 REAL
@attribute dim72 REAL
@attribute dim73 REAL
@attribute dim74 REAL
@attribute dim75 REAL
@attribute dim76 REAL
@attribute dim77 REAL
@attribute dim78 REAL
@attribute dim79 REAL
@attribute dim80 REAL
@attribute dim81 REAL
@attribute dim82 REAL
@attribute dim83 REAL
@attribute dim84 REAL
@attribute dim85 REAL
@attribute dim86 REAL
@attribute dim87 REAL
@attribute dim88 REAL
@attribute dim89 REAL
@attribute dim90 REAL
@attribute dim91 REAL
@attribute dim92 REAL
@attribute dim93 REAL
@attribute dim94 REAL
@attribute dim95 REAL
@attribute dim96 REAL
@attribute dim97 REAL
@attribute dim98 REAL
@attribute dim99 REAL
@attribute dim100 REAL
@attribute metaphor {0,1}

@data
'absorb knowledge',true,0.169320199097,?,0.6846171319484711,-0.24480503797531128,-0.14411089941859245,0.6234720917418599,-1.5589826107025146,-0.1174432635307312,2.6951785683631897,-0.4121399223804474,-1.1872302889823914,-0.3456525206565857,-1.2956894040107727,0.48548078536987305,-0.6960002034902573,0.12878990173339844,-0.0986722894012928,2.0062496066093445,1.0649204552173615,1.1641300320625305,3.602455586194992,-1.1538047548383474,-0.6973114311695099,-0.5006553828716278,-1.5375369191169739,-1.2053866684436798,-2.9120573450345546,-1.6413836628198624,-2.4258676171302795,-0.12391507625579834,-0.6651160418987274,0.7360559105873108,-0.20543134212493896,0.2446814775466919,-0.5806618332862854,1.3107575066387653,0.6442285180091858,-1.31061552464962,-0.020047664642333984,1.5926173031330109,1.7485995590686798,0.7306543588638306,2.5774769484996796,-1.8249429762363434,0.07903987169265747,2.28781321644783,2.222792848944664,-1.006296694278717,0.4010360334068537,-1.9101275205612183,-1.6629602313041687,-1.9063516855239868,-0.19313395023345947,1.1914761364459991,0.07295536994934082,2.60052490234375,0.2887886315584183,-1.6292374432086945,-0.6669839024543762,1.330255776643753,-0.7579553723335266,-1.0177774727344513,1.1426104605197906,0.7983899861574173,0.7654054164886475,0.01742607355117798,-1.177942007780075,-1.5037589371204376,-2.2895647436380386,-0.025478363037109375,1.0536656454205513,-1.8451681733131409,-0.2406506296247244,0.6006653308868408,-2.0241386890411377,2.0374241322278976,3.423036754131317,-0.48021838068962097,2.0265483260154724,-0.5563716143369675,0.22984224557876587,1.4815880358219147,0.794227659702301,2.4070060551166534,-0.9506171345710754,-0.08921006321907043,-3.504032850265503,-1.0620366632938385,0.013578176498413086,-1.301020011305809,1.4092646837234497,0.5399060249328613,-0.9227906763553619,0.34412693977355957,-1.4911298751831055,3.015449583530426,5.920071661472321,1.4475507289171219,3.0007363855838776,0.5028294920921326,0.6703039109706879,-2.015360116958618,1
'absorb cost',false,0.180308925398,?,0.8271332383155823,-2.283551812171936,0.8839316926896572,0.028569519519805908,1.6455700099468231,1.204610675573349,0.6769472360610962,-0.13483230769634247,0.11758726835250854,-1.2222950458526611,4.1139262318611145,0.6176506876945496,-0.5015677958726883,0.8397570252418518,-0.7476291358470917,-0.6454643607139587,0.7868744134902954,0.6256425082683563,-2.1095724403858185,-0.22532128356397152,-3.995264232158661,-1.0318787395954132,0.22421228885650635,-1.187294065952301,-2.212752525927499,-0.12804639339447021,0.19252949953079224,-1.3000805974006653,1.902683287858963,-1.5836384892463684,-0.5673747062683105,-0.25252586603164673,1.7752955555915833,0.32019078731536865,-0.5120669640600681,2.189979925751686,-1.880577802658081,-3.159083813428879,1.27547886967659,1.0709891635924578,-1.5193308889865875,-1.4510720670223236,-2.106316864490509,-1.2479097545146942,0.6311647742986679,-1.7288579940795898,-2.0313926246017218,-0.17529726028442383,3.366505742073059,0.3527485132217407,-1.3079031109809875,1.409026175737381,-2.5079230666160583,-0.24611568450927734,-0.5136338621377945,-0.44938409328460693,0.10448157787322998,0.9975820779800415,1.0626736879348755,0.4463658630847931,-1.4915347397327423,-0.16830535233020782,-2.5716556310653687,-0.26656949520111084,-2.841708689928055,1.9162000119686127,3.499546393752098,0.889626681804657,1.5017828047275543,-3.4110653400421143,-0.8817368745803833,-0.6344383955001831,-0.625195100903511,2.0955514535307884,0.7353577315807343,0.3992667943239212,0.13062536716461182,0.146164208650589,1.618489384651184,-2.276956170797348,1.347531497478485,1.6572467386722565,1.5565797090530396,0.7489545941352844,-1.4947855174541473,1.7642692029476166,-1.7357885539531708,0.3930246978998184,-0.3494526147842407,1.1595391929149628,-0.4894283413887024,-0.00965946912765503,-2.872077226638794,1.6482571363449097,3.9488375782966614,1.8338584303855896,1.7596671879291534,-0.5876801013946533,0.8614002764225006,-1.3008853644132614,1
'absorb tax',false,0.129461449094,?,-1.295339584350586,-2.436539649963379,0.35049065575003624,-0.15477025508880615,0.6419755816459656,1.6413067877292633,5.355379581451416,-0.44613727927207947,-4.020639002323151,0.3026089109480381,-0.12276488542556763,-1.5153779983520508,-1.3951717466115952,3.5648951530456543,-1.2975459396839142,2.8804604411125183,-1.4577202200889587,-0.6462326049804688,-0.752221018075943,0.3006317261606455,-3.780920684337616,1.605995088815689,2.960251271724701,1.5959283113479614,-1.8092699695844203,-1.6130623444914818,2.001011908054352,0.02398836612701416,0.9860771596431732,-0.7210372239351273,-0.9481464326381683,1.1679547876119614,-0.2856777012348175,-0.13155663013458252,-1.5854825377464294,2.2013260275125504,-2.7713016867637634,0.12682440876960754,-1.9573216140270233,0.10186076164245605,0.43110528588294983,-3.609681397676468,0.24227694794535637,0.7666367292404175,-0.006154805421829224,-0.6517108380794525,1.1537534687668085,-1.2044525146484375,1.2847789525985718,2.811578154563904,0.04046916961669922,-0.9814508259296417,-5.2180556654930115,2.7389050722122192,-0.19271910563111305,0.9276149272918701,0.11672770977020264,0.703947052359581,-4.456328570842743,2.9080616533756256,-0.4081301987171173,0.30940307676792145,0.02475440502166748,1.5587782263755798,-3.1542082130908966,1.739640325307846,3.5128174871206284,-1.7747321128845215,-1.370648980140686,-3.502763271331787,-5.206484258174896,-2.5695853233337402,0.8604730367660522,1.0886287689208984,2.561046302318573,-0.38459643721580505,-2.609995722770691,-0.5780010223388672,-1.5096110701560974,2.023907333612442,1.762490689754486,1.1848421394824982,-0.11665505170822144,1.9382352232933044,-0.6733080744743347,1.628779023885727,-5.794223666191101,1.335061326622963,-0.39790844917297363,1.3250407055020332,-0.4301908612251282,1.3894309997558594,-3.2577309608459473,-0.15637940168380737,4.2889257073402405,0.2198495864868164,-1.2426407039165497,-0.17392587661743164,1.1144411861896515,0.5727773904800415,1
'absorb immigrant',false,0.0823741236649,?,-0.7448903918266296,-1.0323696583509445,0.38348397240042686,0.004938066005706787,1.4937801361083984,-0.07409906387329102,2.941025733947754,1.6136530339717865,-0.8226032853126526,1.399516224861145,0.645793691277504,0.07768648862838745,-0.05515184998512268,2.1281373500823975,0.2795523703098297,0.6212516278028488,-0.3287704586982727,0.35998445749282837,1.3456574380397797,1.2597886566072702,-0.7698756530880928,0.6530086100101471,1.2626375555992126,-2.5951669216156006,1.6802511762361974,-2.3530492782592773,1.2428545355796814,0.5034036487340927,-0.23368871212005615,-0.13709929585456848,-2.118463158607483,-0.22171419858932495,-0.2792767882347107,0.6391871571540833,-1.0454843044281006,0.5347816497087479,-3.3113791942596436,0.22564271092414856,0.31508199125528336,0.35079020261764526,-0.0939544141292572,-1.2250221073627472,0.5999906063079834,-0.9691663682460785,-0.12013758718967438,-0.00879739224910736,0.37123687006533146,-0.43786168098449707,-1.073927529156208,-9.202957153320312E-4,-0.15540826320648193,1.2547592222690582,-1.2549585103988647,2.342106819152832,-0.3030729442834854,-0.3682633638381958,-1.096040815114975,0.31093788146972656,1.3174768686294556,-0.3334856852889061,-0.36631521582603455,-0.9672911018133163,-2.029179871082306,-0.11820125579833984,-0.6105831563472748,-0.12812918424606323,-0.5458829551935196,1.7170794010162354,1.0536418706178665,-1.4615336656570435,1.2652928233146667,-2.0781983733177185,0.04970419406890869,0.9879857301712036,0.8008718341588974,0.8633336126804352,0.9333708584308624,-0.618959367275238,-0.1920781135559082,1.236492782831192,-2.2507222294807434,0.7152604758739471,1.0899390131235123,-1.5710414052009583,-0.9087378084659576,-0.29075080156326294,-0.7064854502677917,-0.3967190086841583,0.5964905768632889,1.991892158985138,-0.24866700172424316,0.6432635933160782,-1.0833888165652752,0.9713691528886557,0.8736549541354179,1.5365704745054245,-0.2608935683965683,1.600268542766571,0.35660266876220703,-1.4176950082182884,1
'absorb interest',true,0.0724842840547,?,0.43108780682086945,-0.6533841490745544,1.8477606140077114,1.1065700352191925,-0.7450844049453735,1.7181546986103058,3.7908918857574463,-1.4054578840732574,0.21345287561416626,2.4386179447174072,2.024133026599884,1.2356111407279968,0.7021441608667374,1.6977549046278,1.0196791589260101,2.9662064909934998,1.7820216417312622,2.5293094515800476,1.5647089183330536,-1.937931990250945,-2.2904604077339172,0.4109622538089752,-0.1976037621498108,-1.1794714629650116,-1.7298111368436366,-0.5147654414176941,2.3953883051872253,0.9412343353033066,2.802198678255081,0.7868618369102478,0.2129230499267578,1.825020968914032,0.03211396932601929,0.0919942855834961,-0.38354793190956116,-0.2516748905181885,-2.342973157763481,-0.5968034565448761,2.5884046852588654,1.5550392270088196,-1.1042225062847137,-1.84176567196846,0.5542452335357666,1.828356772661209,0.9350769370794296,-2.7025959491729736,1.8843296263366938,-3.047305941581726,-1.110259160399437,-0.41121719777584076,1.0404551029205322,2.154569774866104,-2.0907625555992126,0.9533899426460266,-0.7832452803850174,-2.0882812440395355,2.245502471923828,0.004268050193786621,-1.7660998702049255,1.8032285273075104,0.6659068763256073,-0.6848956793546677,-0.6249822378158569,-1.8000827431678772,-2.1184283792972565,-2.454486519098282,0.6923261135816574,2.685234844684601,0.8872355222702026,-0.6827088594436646,-3.2485334277153015,-3.2329267263412476,-0.2689054012298584,-0.07806253433227539,3.2774381041526794,-1.9466638267040253,1.7357446253299713,0.639619767665863,1.8999900221824646,0.1885230988264084,-1.1554983258247375,1.538220077753067,-2.416189730167389,3.1329192519187927,-1.525832176208496,-0.7511923611164093,-2.3424017429351807,-0.32685496658086777,0.2802233248949051,0.20581209659576416,-0.5953361988067627,0.7454460486769676,-0.17092299461364746,2.332040846347809,2.6596389412879944,-0.11980986595153809,-0.01565210847184062,0.30557775497436523,1.2154866009950638,-2.870993494987488,1
'abuse workers',false,0.241339623454,0.8791333606785946,-1.9176552426069975,2.1950195133686066,1.9908766746520996,-1.5388223826885223,0.26526062935590744,-2.0054025053977966,0.8244624733924866,-0.7849004566669464,0.9572861343622208,1.7002770826220512,2.918367385864258,-1.0869188532233238,-0.9363715648651123,1.1921735107898712,-0.6398171186447144,-0.05134248733520508,-3.807795286178589,-0.016268253326416016,1.1220399141311646,0.18072938919067383,-0.9088936783373356,-2.0980302691459656,2.5434096455574036,-3.374719262123108,2.5288520753383636,-3.7879245281219482,-0.9046393632888794,1.6401643753051758,-3.414001941680908,-1.8606358766555786,1.3928986489772797,-2.1386073753237724,1.508555293083191,1.9437837600708008,0.5770702362060547,3.4061684608459473,0.267544150352478,-2.595204710960388,3.0920591354370117,-4.160630524158478,-4.806449711322784,0.10148167610168457,1.9299817979335785,1.8918601870536804,-3.862175226211548,-1.3305885791778564,-0.7714377641677856,4.30644416809082,1.817316472530365,1.133931040763855,-0.012685537338256836,2.296683818101883,-0.49170154333114624,1.1525026559829712,3.73743999004364,-1.2092568576335907,0.3723276117852947,-0.8045884966850281,2.992690145969391,0.3123861253261566,-0.1284083127975464,4.167338520288467,0.8735582828521729,-0.5416251420974731,-0.39255121909081936,-0.6841976493597031,1.727752462029457,2.1369834542274475,-0.7029765835031867,1.7550104409456253,-0.4119655340909958,-0.7600778639316559,2.6876787543296814,1.2198457717895508,-0.9973147427663207,-0.6438088417053223,-2.0324868261814117,-0.5231841206550598,0.8129973048344254,-3.9718852043151855,1.1490445137023926,1.1157533377408981,-0.10918375849723816,-0.3877739906311035,-1.648080289363861,-2.510118782520294,2.8121631741523743,-0.08484964445233345,0.37656843662261963,0.5093353390693665,-2.4772033095359802,3.7714929580688477,-1.3686315715312958,-1.250717580318451,0.6687594652175903,-1.9537378549575806,0.590589165687561,-2.9404405653476715,-2.2584524154663086,0.4125365614891052,0
'abuse system',false,0.0159269519272,-1.7110479044051012,0.7292688358575106,-0.5360698699951172,0.9716557413339615,-2.2927554547786713,-1.2106117084622383,-1.9024680256843567,-1.494386613368988,-1.9272956848144531,-1.4908911436796188,2.319876968860626,1.989288181066513,0.2755957245826721,2.070334255695343,-0.205032080411911,-1.7863731682300568,0.46475911140441895,-5.028175354003906,1.6383888721466064,-0.6371830105781555,-3.878241717815399,-0.8808228708803654,-3.4817789494991302,0.6310292482376099,-1.4211490154266357,-1.0398835241794586,-0.9023886322975159,-0.45232677459716797,0.8181915283203125,-1.792574867606163,-2.01962411403656,-0.08393487334251404,-4.839823246002197,-1.419280519708991,4.670956134796143,0.4505962133407593,0.9426119327545166,-0.24471819400787354,-0.934880942106247,-0.25649750232696533,-2.7099819481372833,1.8223024010658264,0.31932544708251953,-0.5479216277599335,-0.3715229630470276,-4.258818745613098,1.2309789061546326,-1.3542938977479935,1.5044213831424713,3.931770920753479,0.844304770231247,-1.5271995663642883,1.27820685505867,-0.12040150165557861,-0.4044111967086792,4.359358072280884,0.453792929649353,-0.05233126040184288,-0.5840556025505066,2.5652583241462708,1.0581846833229065,0.24539059400558472,3.620461106300354,-1.504696547985077,-0.8004069328308105,-1.277104264125228,-4.415027976036072,3.523581385612488,0.1696857213973999,0.3340727696195245,-0.4927617758512497,-2.0056755393743515,-0.07868289947509766,-1.0228254199028015,4.483357191085815,-1.5500852465629578,-3.969714879989624,-3.70621657371521,-0.40641140937805176,-0.8043398261070251,-1.7781659960746765,2.540570378303528,1.9017040729522705,-2.004107713699341,2.85310547798872,0.6783222854137421,-0.11314249038696289,2.856973707675934,2.3472623638808727,2.449257791042328,1.8368220329284668,-4.9612205028533936,5.269855260848999,2.3798605501651764,-3.713667154312134,-1.3090584129095078,-0.6252769231796265,1.7852181196212769,-3.6471621096134186,-0.37367621064186096,-1.1652408838272095,1
'abuse policeman',false,0.178716093919,?,-1.2496940027922392,2.3503412157297134,-1.2069990634918213,1.0818661153316498,1.736422173678875,-1.3701444268226624,1.8869218230247498,-0.3002018332481384,-0.10396526753902435,3.8470720052719116,3.548931121826172,-0.2291051149368286,3.4535276889801025,1.0789088904857635,-1.7770719528198242,-1.3052762225270271,-1.4259252548217773,-2.075715661048889,0.5005018711090088,-5.80685031414032,-0.794165525585413,-2.018559455871582,1.6902061998844147,-1.375649094581604,0.7603044211864471,-3.197198987007141,0.015734553337097168,0.9396297931671143,-1.517578311264515,-2.1541334986686707,2.2826766669750214,-2.711795687675476,-1.3415024131536484,1.4254754185676575,-2.043751358985901,-1.0829112529754639,-0.7101911306381226,-1.7073130309581757,0.141046404838562,-3.64361509680748,-0.822120726108551,0.7641218900680542,-0.7083066999912262,-0.3378961682319641,-1.7934752702713013,2.3019707202911377,-0.4145958423614502,-0.3907299041748047,0.42659783363342285,-0.7335721254348755,-2.007742464542389,0.7108571827411652,-2.5497397780418396,-0.17017579078674316,2.208312749862671,-1.3039081692695618,0.7496858993581554,-1.3885459303855896,1.7252601981163025,-0.5798561573028564,2.090630054473877,3.776775538921356,-1.782154530286789,0.0015788078308105469,2.11683844961226,0.7604565620422363,1.0253966450691223,1.172353371977806,-0.7583472123369575,-1.6228076666593552,2.0334354788064957,0.23279589414596558,-0.4583132266998291,1.6340359225869179,-1.0016786577180028,-2.6749948263168335,-0.07655060291290283,-3.192080020904541,1.6251283288002014,-0.9628790020942688,1.9712293148040771,1.3030885600019246,0.0941934585571289,1.4060605764389038,0.5260762870311737,-1.793337881565094,-0.6676375865936279,0.7476216964423656,2.3547040075063705,0.14384540915489197,-5.621121883392334,4.509995460510254,0.6644837856292725,0.5343437194824219,-0.8157798051834106,-2.568988561630249,-2.0145081877708435,0.9905348718166351,-1.3385835886001587,0.43075746297836304,0
'abuse alcohol',false,0.37702723583,5.0008698509474945,-3.24936999194324,3.1524153351783752,1.0320172756910324,0.8423361778259277,-3.0107746198773384,0.8246445655822754,0.8039119839668274,-0.9598887413740158,-1.3588602989912033,0.3955456018447876,3.850721597671509,-0.741463765501976,0.8610879778862,-1.2844088971614838,-4.691675424575806,0.045709848403930664,-0.947687029838562,-2.1059104204177856,0.08367419242858887,-3.200839042663574,-1.8206637240946293,0.49994325637817383,2.0356239192187786,1.6870644092559814,-0.8252350389957428,-0.30492568016052246,-0.3968923091888428,2.105728805065155,1.1026976108551025,0.13366127014160156,1.3173421323299408,-5.2017905712127686,-0.6579745411872864,1.1942014694213867,-1.0079909637570381,0.1347735694143921,-0.9116392433643341,1.0868326425552368,-1.8114824295043945,-2.67779803276062,-0.23458367586135864,-0.4872159957885742,-2.65821436047554,-0.7494539618492126,-1.2636644840240479,-0.3345499038696289,-1.3708254992961884,0.48723268508911133,1.9760023951530457,-0.8289717435836792,-1.763590157032013,-1.974755734205246,-2.2722174525260925,-1.9706266820430756,2.8174977898597717,1.2759312391281128,-1.0238648494669178,0.9256307110190392,0.2548989802598953,-0.26889270544052124,1.7812677025794983,2.7221357822418213,-2.019260823726654,-0.7325323820114136,-2.430078273639083,0.7746977806091309,0.3315272331237793,-1.2222310304641724,-1.875886200927198,0.264944426715374,3.3720033317804337,-1.5142611861228943,2.636209189891815,-1.1698253154754639,0.3961360454559326,0.29038214683532715,-1.3112815469503403,-0.87435582280159,-1.562130630016327,-0.9046647548675537,1.891522765159607,-1.9368621110916138,0.09891775250434875,4.239891290664673,1.5174100399017334,1.1621966361999512,2.885183334350586,-1.333251018077135,3.440190076828003,-0.4863104820251465,-3.5825649797916412,-0.2889139652252197,1.09898242354393,-1.7769102454185486,-0.7268027067184448,-3.7273805141448975,0.27253079414367676,-0.42556362599134445,-0.8667409121990204,3.223042368888855,1
'accommodate guest',true,-0.0517446781037,?,0.0565144419670105,-0.38321492075920105,0.5132654905319214,1.4908370971679688,1.2820200324058533,0.3795818090438843,0.5013092160224915,-1.8520378470420837,-0.9985782355070114,0.31378597021102905,-2.0377940461039543,0.83894282579422,1.1232762900181115,0.31166696548461914,-1.5592825673520565,-3.6710315197706223,1.7888668179512024,0.6743857860565186,0.5802404284477234,-1.8052137792110443,-1.49366095662117,-1.1638017892837524,0.011743098497390747,-0.2775821089744568,3.995474398136139,-1.3622837215662003,3.641487956047058,-0.8141514025628567,1.8328184485435486,-0.40610432624816895,0.36037182807922363,-3.0067678093910217,-3.6057557463645935,2.0371946692466736,-3.903138756752014,0.7913991212844849,-2.886370837688446,3.649629235267639,1.2772823572158813,1.790143296122551,-0.6917880773544312,-2.7321429550647736,0.024426497519016266,2.0062854886054993,-0.6643615961074829,-0.7375516891479492,-1.3977356106042862,-3.2255280017852783,-2.9766222089529037,-2.830766439437866,-1.2165838181972504,-1.4182965271174908,-0.4442559480667114,2.7264762707054615,-0.5750244855880737,0.9010666087269783,0.16265171021223068,3.3946675658226013,-1.56541907787323,-0.6076595783233643,-0.9968486130237579,-0.21849258244037628,2.7562758922576904,-1.070744901895523,0.5428332053124905,1.621333360671997,3.731467127799988,2.0115493535995483,-0.4568120986223221,-2.563215523958206,1.885813057422638,-2.8003674149513245,1.418615847826004,-1.2374763637781143,0.419934518635273,0.26490357518196106,0.9964805841445923,2.6631375551223755,0.037056148052215576,1.535768747329712,-0.24352213740348816,-2.7710042595863342,-0.9764646291732788,-1.8717202246189117,-2.2732691019773483,-0.2575806602835655,0.17991721630096436,2.2707732915878296,0.024324465077370405,0.6331635117530823,-0.9132710099220276,3.532246470451355,0.8293918967247009,1.2310742139816284,-0.8449724614620209,0.9740960896015167,-1.6689211130142212,-1.2620517015457153,-1.0527784526348114,-1.3373827934265137,0
