@relation type1metaphor

@attribute sentence string
@attribute classNoun1 {concrete,abstract}
@attribute classNoun2 {concrete,abstract}
@attribute classOverlap {false,true}
@attribute overlap {false,true}
@attribute conceptOverlap {false,true}
@attribute similarity REAL
@attribute pmi REAL
@attribute dim1 REAL
@attribute dim2 REAL
@attribute dim3 REAL
@attribute dim4 REAL
@attribute dim5 REAL
@attribute dim6 REAL
@attribute dim7 REAL
@attribute dim8 REAL
@attribute dim9 REAL
@attribute dim10 REAL
@attribute dim11 REAL
@attribute dim12 REAL
@attribute dim13 REAL
@attribute dim14 REAL
@attribute dim15 REAL
@attribute dim16 REAL
@attribute dim17 REAL
@attribute dim18 REAL
@attribute dim19 REAL
@attribute dim20 REAL
@attribute dim21 REAL
@attribute dim22 REAL
@attribute dim23 REAL
@attribute dim24 REAL
@attribute dim25 REAL
@attribute dim26 REAL
@attribute dim27 REAL
@attribute dim28 REAL
@attribute dim29 REAL
@attribute dim30 REAL
@attribute dim31 REAL
@attribute dim32 REAL
@attribute dim33 REAL
@attribute dim34 REAL
@attribute dim35 REAL
@attribute dim36 REAL
@attribute dim37 REAL
@attribute dim38 REAL
@attribute dim39 REAL
@attribute dim40 REAL
@attribute dim41 REAL
@attribute dim42 REAL
@attribute dim43 REAL
@attribute dim44 REAL
@attribute dim45 REAL
@attribute dim46 REAL
@attribute dim47 REAL
@attribute dim48 REAL
@attribute dim49 REAL
@attribute dim50 REAL
@attribute dim51 REAL
@attribute dim52 REAL
@attribute dim53 REAL
@attribute dim54 REAL
@attribute dim55 REAL
@attribute dim56 REAL
@attribute dim57 REAL
@attribute dim58 REAL
@attribute dim59 REAL
@attribute dim60 REAL
@attribute dim61 REAL
@attribute dim62 REAL
@attribute dim63 REAL
@attribute dim64 REAL
@attribute dim65 REAL
@attribute dim66 REAL
@attribute dim67 REAL
@attribute dim68 REAL
@attribute dim69 REAL
@attribute dim70 REAL
@attribute dim71 REAL
@attribute dim72 REAL
@attribute dim73 REAL
@attribute dim74 REAL
@attribute dim75 REAL
@attribute dim76 REAL
@attribute dim77 REAL
@attribute dim78 REAL
@attribute dim79 REAL
@attribute dim80 REAL
@attribute dim81 REAL
@attribute dim82 REAL
@attribute dim83 REAL
@attribute dim84 REAL
@attribute dim85 REAL
@attribute dim86 REAL
@attribute dim87 REAL
@attribute dim88 REAL
@attribute dim89 REAL
@attribute dim90 REAL
@attribute dim91 REAL
@attribute dim92 REAL
@attribute dim93 REAL
@attribute dim94 REAL
@attribute dim95 REAL
@attribute dim96 REAL
@attribute dim97 REAL
@attribute dim98 REAL
@attribute dim99 REAL
@attribute dim100 REAL
@attribute metaphor {y,n}

@data
'poise is club',abstract,abstract,true,false,false,0.0419831300893,0,-2.2268595695495605,-2.0884085595607758,0.9021271169185638,2.666238009929657,-0.9370697140693665,-1.6460919976234436,-0.2677761912345886,-2.7761033475399017,-0.10878227651119232,-1.464591532945633,2.6421015858650208,0.29497474431991577,0.19234824180603027,2.687225505709648,0.015683025121688843,2.5033180564641953,1.179456613957882,3.0483161211013794,-3.068624347448349,-0.8389716148376465,0.050605058670043945,-2.9244972467422485,1.3628943264484406,-0.2182501256465912,-0.6170749068260193,1.5948983430862427,-1.8598162680864334,-2.262964904308319,0.8884893655776978,0.18931767344474792,-1.2598103284835815,0.17938107252120972,-0.2585788890719414,-0.7092641778290272,-0.8465683460235596,0.16697193682193756,-1.4477243423461914,-0.22266706824302673,1.900736778974533,-2.2845175564289093,-1.8662881255149841,-2.699092209339142,0.8721241056919098,-0.09650269150733948,-1.075922042131424,2.061152855399996,-0.08615733683109283,-0.8577704429626465,-1.0400663614273071,2.2103740014135838,0.2453797310590744,0.08439517021179199,-2.3983843699097633,2.8743529319763184,-2.0533566772937775,-0.9694384038448334,-1.0715858340263367,1.6691319644451141,-1.1099757384508848,-0.8439342081546783,-0.13395553827285767,-2.0827956795692444,-0.5977481184527278,-2.4046940207481384,-0.8410853147506714,0.6186192333698273,-1.3018855452537537,0.9738932549953461,-2.26084566116333,1.6690716296434402,1.726516529917717,1.4071114659309387,0.2848423421382904,0.4213327392935753,-0.8339058645069599,-0.7112432718276978,3.7514482149854302,2.4355160892009735,1.5372891426086426,0.05624106526374817,-2.471768379211426,-2.3693915754556656,2.7853203415870667,-0.2830296456813812,-0.15137675404548645,0.21407159883528948,-1.3008540272712708,1.5519980899989605,-0.3097015395760536,-2.237575948238373,-2.2042431831359863,0.6293051242828369,-0.002989262342453003,3.2151831686496735,0.8652356266975403,2.4564722776412964,-0.1614481806755066,-1.141342580318451,-1.4548775553703308,0.5765780210494995,y
'sunlight is silence',concrete,abstract,false,false,false,0.140172879792,0,-1.5444858595728874,-0.196752667427063,-1.324241280555725,-1.7711405158042908,-1.534224659204483,0.6189902573823929,1.2288499474525452,1.0696355104446411,0.5676454305648804,2.6859676837921143,0.8005049522034824,-0.27614355087280273,-0.15442821197211742,-0.5234419107437134,1.0374023169279099,-1.4769084453582764,1.549084484577179,-1.6640136241912842,0.912901371717453,-0.3835875988006592,0.8583203554153442,1.4715741872787476,0.8109468221664429,-1.20396089553833,0.4403080940246582,0.6643707752227783,0.15865826606750488,-2.187832295894623,3.684928297996521,0.7101393043994904,0.37381696701049805,-0.9193699061870575,-0.01004934310913086,-0.8217421323060989,-0.4858492612838745,0.6503675282001495,-2.193987786769867,4.405717134475708,1.20198455452919,-0.6250347346067429,-0.3983498811721802,-1.9115356802940369,-2.065145254135132,-3.1633437871932983,2.2611331939697266,0.9488513469696045,-1.382506012916565,-0.8584231436252594,-3.19523423910141,1.3404500484466553,0.005924582481384277,2.3932972848415375,2.2140408754348755,0.3310856819152832,2.490610759705305,-0.8121839761734009,-1.6825063228607178,1.7265517115592957,1.8485432267189026,3.6690370179712772,2.686971127986908,-0.4754689037799835,5.416456937789917,1.6767480969429016,-2.3230704963207245,1.9638918451964855,0.4026390314102173,2.3570319041609764,-0.6416268348693848,-3.4958940148353577,-2.9174328446388245,-0.545237097889185,3.509465202689171,3.7912553548812866,0.9579592347145081,0.6439285278320312,0.8429993689060211,0.3817353621125221,-1.2390080094337463,0.3303041160106659,-0.9697794914245605,1.425338089466095,-0.6664446592330933,-0.6010229587554932,0.3704935312271118,3.649560332298279,2.1831231117248535,-2.8027340173721313,-5.152982473373413,0.3329434394836426,-1.1111763045191765,0.6232475508004427,0.37492138147354126,1.7643407136201859,2.8857659101486206,-0.5903973579406738,-0.520356697961688,0.9022833704948425,0.7192122340202332,-1.9226765483617783,y
'feet are anchor',abstract,concrete,false,false,false,0.315372489226,0,0.5595904588699341,-0.04627703130245209,-1.3066051006317139,-1.4940500855445862,0.9924589693546295,-0.8230708986520767,-0.8166088163852692,-1.1086941957473755,-3.5972115099430084,1.1604404300451279,0.7288253605365753,-1.5271120071411133,0.17981064319610596,1.5167300095781684,0.08375245332717896,-1.1987819075584412,0.5365963578224182,2.384759545326233,2.3707176744937897,0.8667913675308228,-0.9431097507476807,-0.6081302165985107,-1.6044085025787354,-0.512627363204956,0.28287553787231445,1.3074088394641876,1.6221453547477722,0.8152364194393158,-2.2616347074508667,3.2472901344299316,-3.4858158826828003,-0.2598690167069435,-0.4007556736469269,1.3179733157157898,0.7898696064949036,-1.7990938425064087,0.5244274139404297,1.2897718101739883,1.268372192978859,0.11570508778095245,-0.5603946149349213,-2.633947193622589,0.1528637483716011,1.8906621932983398,-0.9566784501075745,0.8584017157554626,1.0834168791770935,-0.5221309661865234,0.1290150317363441,0.3476351499557495,-0.0730852484703064,0.4478336572647095,-1.7272957563400269,-0.11820343136787415,-1.9748950153589249,1.7089791297912598,0.37129807472229004,-0.23640865087509155,-1.7609478384256363,-0.9485174119472504,-0.5414252281188965,-1.485358089208603,-0.8075232207775116,-2.858035771176219,0.43161742575466633,-1.1289076805114746,3.651638239622116,0.2371629923582077,-0.5306944996118546,0.2239900827407837,2.100222796201706,-1.8697928190231323,-0.8349804282188416,1.5604655342176557,0.408844918012619,0.7910796105861664,-1.0057897567749023,0.03437685966491699,-0.7508822083473206,0.608710765838623,-0.3212219774723053,-0.8116008043289185,-1.1888538748025894,-0.8107584118843079,-1.5565716922283173,1.8911773562431335,-1.737096905708313,-2.025647819042206,2.0542144179344177,1.2203272581100464,-0.9797822311520576,-1.262483410537243,2.6946661472320557,-0.48203426599502563,-1.3873147368431091,1.2829401791095734,2.062923341989517,-2.525664845481515,-0.41432127356529236,2.14162340760231,y
'gesture is is',abstract,?,false,false,false,?,-0.8849001204221447,1.1495566368103027,1.210316777229309,0.33275070786476135,1.1529048681259155,-0.6003178954124451,-1.298893690109253,-0.17656144499778748,1.140445351600647,-3.118483304977417,0.5103676915168762,0.2789798676967621,-0.4038490951061249,-1.951650857925415,1.209608793258667,2.4665446281433105,2.5716402530670166,2.557401180267334,0.23253260552883148,-0.021091444417834282,0.6224382519721985,-1.5676337480545044,-1.7107559442520142,0.6270704865455627,1.2589937448501587,0.0012362601701170206,1.482435703277588,-0.7231979370117188,-1.5285416841506958,-1.5348594188690186,-0.6157238483428955,0.807680606842041,-0.9908992648124695,-0.04238510504364967,-1.1585510969161987,2.800344944000244,-0.6906177401542664,-1.9065499305725098,-0.902309775352478,-0.05913420766592026,-1.0962557792663574,0.6025243997573853,0.41154053807258606,2.4649696350097656,-0.6614225506782532,-0.4430897831916809,0.25981733202934265,-0.18281671404838562,1.719042420387268,-0.9637045860290527,-1.963987112045288,-3.498627185821533,-1.6223622560501099,-1.6451387405395508,-0.1269838660955429,0.8717725872993469,0.13470932841300964,-0.5926722884178162,0.9276168346405029,1.2529687881469727,1.1644160747528076,-0.3883092403411865,-0.060526471585035324,-1.863774299621582,-0.7733388543128967,-1.6937892436981201,-1.8830928802490234,-0.14552992582321167,-0.9573072195053101,-2.094071388244629,1.4828749895095825,0.16255450248718262,-0.8763512969017029,-2.3524718284606934,0.9116196632385254,-2.5465283393859863,1.833422064781189,-2.0538175106048584,2.0934245586395264,-0.6007393598556519,-2.294790267944336,0.28986355662345886,-0.33088916540145874,0.35532164573669434,0.3593192994594574,1.1832369565963745,-0.696914553642273,0.9905124306678772,0.13848067820072174,1.127878189086914,0.5896835923194885,1.5464783906936646,-1.559682011604309,0.49286845326423645,1.5736593008041382,-1.959686040878296,-0.26589834690093994,1.5654196739196777,0.819204568862915,0.40571096539497375,1.7612524032592773,y
'good-by is number',abstract,abstract,true,false,false,?,NaN,-0.8713211417198181,1.444814682006836,-0.5777922868728638,3.1722707748413086,-0.6579583287239075,-0.05783138424158096,0.11201553046703339,2.157130002975464,0.16581518948078156,1.1439045667648315,0.9056237936019897,0.5282413959503174,-2.297610282897949,-1.512007474899292,-0.1069488376379013,1.4027458429336548,-1.3673816919326782,-0.17430120706558228,0.7958499789237976,-0.1141681969165802,-2.8986802101135254,0.6789489388465881,-0.4895659387111664,1.2170732021331787,-1.7421377897262573,3.120638608932495,-1.4012370109558105,0.602043092250824,0.6571304202079773,-2.0892093181610107,-1.4137481451034546,1.0453675985336304,0.8212032914161682,-1.5698693990707397,2.920323371887207,0.16920563578605652,0.6294537782669067,-0.400617778301239,1.167488694190979,3.146991729736328,-0.9156801700592041,-1.1835817098617554,2.0933847427368164,0.17471064627170563,2.202716827392578,1.1116827726364136,-1.8134334087371826,1.297666311264038,-1.4275851249694824,-0.4520319104194641,0.8031101226806641,1.4991780519485474,0.22475048899650574,0.8314175009727478,0.7458177208900452,1.549189567565918,-1.0593959093093872,-0.29560720920562744,2.5996837615966797,1.1062307357788086,4.639052867889404,-0.3049857020378113,0.981346070766449,0.4759658873081207,0.32218700647354126,0.3072202801704407,2.1020114421844482,0.36266565322875977,-1.0597388744354248,0.22503237426280975,-0.8295039534568787,-0.27608200907707214,-0.9377167224884033,0.22154468297958374,-0.9712003469467163,0.25727421045303345,0.02097404934465885,0.8091346025466919,0.5926969647407532,-0.2799535393714905,-0.521308958530426,1.1413952112197876,0.23524339497089386,1.3423911333084106,1.5211848020553589,-0.3217834532260895,-1.065222978591919,1.3508944511413574,0.9845239520072937,-0.03851340711116791,1.738452672958374,0.38739728927612305,-2.1604838371276855,-0.7606779932975769,1.6491867303848267,0.2680205702781677,1.2746334075927734,-2.164569854736328,-0.04622359946370125,-0.8702722191810608,y
'eyes be lakes',abstract,concrete,false,false,false,0.004499558151,0,-3.70272159576416,4.88271176815033,4.659566879272461,-0.22920644283294678,0.9177831411361694,-1.8031626045703888,-2.2385289296507835,1.4212178736925125,-1.7875909693539143,0.5773274898529053,0.027498513460159302,-0.6871645450592041,-1.202663242816925,-2.2886080741882324,-0.10563778877258301,2.5411577820777893,0.9717504680156708,2.9748036861419678,2.523104190826416,0.7480559945106506,-1.9627926349639893,-0.30962293967604637,1.1653423309326172,2.612516164779663,2.61294949054718,0.8403980731964111,-2.963672459125519,-0.17918181419372559,-2.770965814590454,-1.6477322578430176,-0.7007865831255913,-1.0584066435694695,-4.858307719230652,-2.6768050342798233,2.3549260273575783,1.1394269466400146,-1.2046988904476166,-1.1765440851449966,-0.23851239681243896,-5.596959114074707,1.1924424767494202,-1.662164330482483,2.4897466897964478,-1.4899622797966003,0.14272665977478027,-1.381721084471792,-2.5411237478256226,2.1321149468421936,-0.15474927425384521,-1.1822203993797302,-3.6729869842529297,-1.4811381101608276,-2.1966063529253006,-1.3455179929733276,0.8172435313463211,1.748143196105957,-0.9286656975746155,3.2266305685043335,-3.4986007809638977,1.9761323928833008,-3.0173180103302,0.040895819664001465,-0.3788176290690899,-1.6230160892009735,-3.636725068092346,-1.8070194721221924,-0.7343895435333252,0.0676494836807251,2.274313062429428,-1.1285661682486534,1.7718582153320312,-0.2486940324306488,-1.2010427415370941,1.3117175698280334,-4.222352147102356,0.032388269901275635,0.45642852038145065,0.47760068625211716,-1.2728738188743591,-2.371477961540222,-4.590088844299316,-1.6068097352981567,3.044694185256958,1.8407242596149445,1.300890862941742,0.3390870988368988,2.890864133834839,3.0327906012535095,-0.27653932571411133,0.41249990463256836,1.038679599761963,-3.5070701837539673,1.7903643548488617,2.1473652124404907,-2.5919845402240753,-0.001530975103378296,-2.7721519470214844,-3.6561163933947682,-1.6612323820590973,1.2204163074493408,y
'world were taxi',concrete,concrete,true,false,false,0.0172229065448,0,-0.05340397357940674,0.43822048604488373,-4.638139247894287,0.40181273221969604,1.0094749629497528,-0.380871057510376,2.513583540916443,-1.783832311630249,-0.9762128740549088,2.3951154947280884,2.94645619392395,1.5219144821166992,1.6257603764533997,2.3365575075149536,-1.900729387998581,-3.5695817470550537,0.08395767211914062,-3.4524624943733215,-2.506123423576355,1.0536674438044429,-4.96980607509613,1.5228472352027893,-0.6225260645151138,-1.3156012445688248,2.3891142308712006,-0.8961189985275269,2.1842886805534363,-1.0726024806499481,2.1998011469841003,-0.2910657227039337,-1.3486505597829819,-0.8303676247596741,-2.0506230890750885,-0.4605306386947632,-0.5242520719766617,2.059324562549591,2.046659044921398,-3.551156520843506,-1.9163719788193703,-1.1047059297561646,-3.3956250846385956,-1.7466800808906555,-1.3319064378738403,-0.4140779972076416,0.018183469772338867,-1.743898332118988,-1.212154746055603,-0.08097958564758301,-5.47892951965332,-1.1102880835533142,0.40310215950012207,-0.5577237606048584,-3.1015642881393433,-0.37711817026138306,-0.04292041063308716,1.0601224303245544,0.4758405089378357,-0.7814036011695862,1.758749209344387,-1.904311627149582,-0.9015979766845703,0.3587571680545807,-0.0020760297775268555,0.22684264183044434,3.1666595935821533,1.5728053748607635,3.7730937600135803,1.0185185670852661,3.5773301124572754,0.8968557417392731,2.170322000980377,-1.2584940791130066,-2.467009961605072,1.3310540616512299,-1.8862823843955994,-0.508692741394043,1.4632960259914398,-2.05903422832489,-1.3448671698570251,-2.967678964138031,1.5638858675956726,-2.549232929944992,2.464696764945984,0.3640453815460205,0.1297222375869751,2.1005127131938934,-2.510290026664734,-0.2735788822174072,-0.5870207250118256,3.0726498067379,-2.4881126284599304,-0.9712345600128174,-1.0931684970855713,1.742773950099945,2.153897702693939,-0.15501368045806885,-0.2198859453201294,4.435511112213135,-0.935808539390564,0.008719302713871002,y
'poet is man',concrete,concrete,true,true,true,0.268850832626,0,-1.7693791389465332,-0.33058997243642807,0.39468398690223694,0.6487939245998859,0.5538672208786011,1.0434153974056244,-0.039914488792419434,-0.5007449984550476,-0.8177775144577026,0.2544761896133423,2.3103567361831665,0.30228370428085327,0.46802544593811035,1.580073595046997,1.656202107667923,3.1284635066986084,0.915207028388977,0.6140005588531494,-4.024136200547218,-0.7996740341186523,-1.2789468169212341,0.12761127948760986,3.7300365567207336,3.0114646330475807,1.4634451866149902,-1.2782821655273438,-2.626765102148056,-1.5679406821727753,-0.42362773418426514,-1.0903504490852356,-0.7888582199811935,2.402143955230713,1.764427661895752,1.9753233529627323,1.5025815963745117,-0.5473217964172363,2.5607292652130127,2.780152916908264,-1.001186490058899,-1.0100191533565521,-2.451047956943512,-1.1061254143714905,-1.991092635318637,-1.0819784700870514,2.5112431347370148,-1.6929296851158142,0.19532789289951324,0.32951635122299194,-0.31967130303382874,1.439003825187683,-0.7933652400970459,-0.7050771713256836,-1.281571887433529,0.799718976020813,2.6565099954605103,-1.401618480682373,-0.04132533073425293,-2.158668726682663,2.8382546305656433,0.27109673619270325,1.1169481500983238,-0.6669159531593323,-0.7425461113452911,1.5896792188286781,1.5856478810310364,1.8044707030057907,2.179559975862503,-2.1311881840229034,-1.9386476278305054,0.7568784952163696,-1.6671215891838074,0.6014608293771744,-0.7729241251945496,-0.9849673509597778,-1.50411057472229,-0.7356434464454651,0.44262170791625977,-3.598694324493408,3.3373526334762573,-0.946314811706543,2.6891167163848877,2.6808592081069946,0.16482404619455338,-1.2026633620262146,-1.100450904108584,-0.17936289310455322,-3.613629937171936,-1.154373288154602,1.0024423599243164,-0.7327466607093811,-1.1790220141410828,1.6042848941870034,1.504113495349884,1.0662857294082642,-0.9352304041385651,0.0439794659614563,0.12085825204849243,0.7488642930984497,-0.8407008945941925,-1.1125715039670467,y
'man is animal',concrete,concrete,true,true,false,0.232853710541,-1.7489945635533382,1.1462482810020447,1.5952496528625488,2.069361597299576,-0.14068454504013062,-0.37404608726501465,0.4947972297668457,-1.6543423533439636,-1.3607417345046997,0.2721366286277771,-0.2942897081375122,0.4723585247993469,0.6031997203826904,-0.4052931070327759,-3.525732636451721,2.1792852580547333,-1.9153203964233398,1.312515377998352,0.008266210556030273,0.19224269688129425,1.5180570185184479,-1.8087459206581116,-0.49208589643239975,-3.321394622325897,-2.1943554878234863,-3.9362173080444336,3.6957417726516724,-2.251116544008255,3.3673027753829956,0.3663407564163208,-1.277040421962738,0.18818075954914093,2.111519694328308,-1.38058739900589,-3.4939950704574585,2.2980523109436035,3.5365424156188965,-1.03878515958786,2.09041690826416,2.2317033410072327,0.8014263659715652,0.5520824640989304,0.7602194249629974,1.5329777598381042,-2.092932552099228,2.0624010264873505,-0.6607506275177002,-0.2691582292318344,0.10285764932632446,0.6023340746760368,2.6244983077049255,0.9074587821960449,0.012210845947265625,2.57996141910553,0.13584983348846436,-1.1361441258341074,0.039151906967163086,-1.162956714630127,0.6903223395347595,0.21529489755630493,-0.9693089127540588,-2.1723935827612877,1.6160992980003357,0.9099958837032318,-0.9177913069725037,-1.7095208764076233,-0.555030107498169,-0.4469005763530731,-1.0048413574695587,1.467770665884018,2.3782970905303955,3.1863638162612915,-0.5567649006843567,1.0446181297302246,1.5034855604171753,-2.3193472623825073,1.6574195325374603,-3.483588933944702,1.1569331884384155,-1.2360894083976746,1.6250735521316528,-2.7815792560577393,-0.48573482036590576,0.19136007130146027,-0.7084933519363403,-0.7362302234396338,0.09938454627990723,1.4463812112808228,-0.6352382376790047,-0.6946723312139511,0.5864850282669067,0.07236433029174805,-2.497852325439453,0.4946642518043518,-1.0053222179412842,2.004422277212143,-1.6373168528079987,3.5222745537757874,1.2446897625923157,0.3721366226673126,-0.6081401109695435,y
'name is james',abstract,concrete,false,false,false,0.082873057975,-0.3981613349252234,0.9296205043792725,0.8639277890324593,-3.2112945318222046,1.4614717364311218,0.038004517555236816,-0.5201187133789062,-1.5560971423983574,3.1306316256523132,-0.7250726521015167,0.89835986495018,0.8048412650823593,2.304887890815735,-0.6940625905990601,0.2766149044036865,-0.30255603790283203,-0.27751630544662476,2.376664012670517,-2.4058778285980225,-2.373034954071045,-0.6916520595550537,5.000290036201477,-0.6153666079044342,0.5254216492176056,-1.030755341053009,-1.2205679714679718,0.9372750371694565,-0.9859944581985474,1.974397897720337,-0.8379059135913849,-3.908128321170807,1.7599918842315674,2.050929058343172,-1.8449597358703613,2.778761625289917,-1.7101656198501587,0.258073091506958,-1.8030217736959457,-2.5319643914699554,-1.476617082953453,-1.3461134433746338,0.837530642747879,-3.040647566318512,-0.2978206276893616,-0.07325243949890137,-0.5496343970298767,-2.4531749486923218,0.7231824994087219,-0.8502665758132935,2.0343687254935503,0.04010245203971863,-0.48984120786190033,-2.476638615131378,-0.999142587184906,-1.7245539426803589,-2.8860092759132385,-1.353890597820282,0.5842852294445038,-0.8829934597015381,1.4450473487377167,0.5247016549110413,-0.24664214253425598,-1.2515738606452942,1.0290719866752625,-1.0023604184389114,-1.6606888175010681,0.6662068367004395,-1.319909155368805,2.4015783481299877,1.9584961533546448,1.6088554486632347,-0.26091331243515015,-3.5516653060913086,-1.1918571591377258,0.4456319510936737,3.6475626826286316,1.9195877313613892,0.16064417362213135,0.8726672232151031,-1.104906514286995,-4.8538219928741455,1.5696480572223663,-0.03744792565703392,2.1587700247764587,3.661991834640503,-1.3044723272323608,-0.15830004215240479,2.65123850107193,0.04257035255432129,1.202544391155243,1.2721044719219208,-0.22452881187200546,-4.17371940612793,3.2432730197906494,1.6870983261615038,-2.3178027272224426,-4.1666295528411865,-0.12357813119888306,2.754108116030693,-1.2500594854354858,-0.6731215517502278,n
