@relation type1metaphor

@attribute sentence string
@attribute classNoun1 {concrete,abstract}
@attribute classNoun2 {concrete,abstract}
@attribute classOverlap {false,true}
@attribute overlap {false,true}
@attribute conceptOverlap {false,true}
@attribute similarity REAL
@attribute pmi REAL
@attribute dim1 REAL
@attribute dim2 REAL
@attribute dim3 REAL
@attribute dim4 REAL
@attribute dim5 REAL
@attribute dim6 REAL
@attribute dim7 REAL
@attribute dim8 REAL
@attribute dim9 REAL
@attribute dim10 REAL
@attribute dim11 REAL
@attribute dim12 REAL
@attribute dim13 REAL
@attribute dim14 REAL
@attribute dim15 REAL
@attribute dim16 REAL
@attribute dim17 REAL
@attribute dim18 REAL
@attribute dim19 REAL
@attribute dim20 REAL
@attribute dim21 REAL
@attribute dim22 REAL
@attribute dim23 REAL
@attribute dim24 REAL
@attribute dim25 REAL
@attribute dim26 REAL
@attribute dim27 REAL
@attribute dim28 REAL
@attribute dim29 REAL
@attribute dim30 REAL
@attribute dim31 REAL
@attribute dim32 REAL
@attribute dim33 REAL
@attribute dim34 REAL
@attribute dim35 REAL
@attribute dim36 REAL
@attribute dim37 REAL
@attribute dim38 REAL
@attribute dim39 REAL
@attribute dim40 REAL
@attribute dim41 REAL
@attribute dim42 REAL
@attribute dim43 REAL
@attribute dim44 REAL
@attribute dim45 REAL
@attribute dim46 REAL
@attribute dim47 REAL
@attribute dim48 REAL
@attribute dim49 REAL
@attribute dim50 REAL
@attribute dim51 REAL
@attribute dim52 REAL
@attribute dim53 REAL
@attribute dim54 REAL
@attribute dim55 REAL
@attribute dim56 REAL
@attribute dim57 REAL
@attribute dim58 REAL
@attribute dim59 REAL
@attribute dim60 REAL
@attribute dim61 REAL
@attribute dim62 REAL
@attribute dim63 REAL
@attribute dim64 REAL
@attribute dim65 REAL
@attribute dim66 REAL
@attribute dim67 REAL
@attribute dim68 REAL
@attribute dim69 REAL
@attribute dim70 REAL
@attribute dim71 REAL
@attribute dim72 REAL
@attribute dim73 REAL
@attribute dim74 REAL
@attribute dim75 REAL
@attribute dim76 REAL
@attribute dim77 REAL
@attribute dim78 REAL
@attribute dim79 REAL
@attribute dim80 REAL
@attribute dim81 REAL
@attribute dim82 REAL
@attribute dim83 REAL
@attribute dim84 REAL
@attribute dim85 REAL
@attribute dim86 REAL
@attribute dim87 REAL
@attribute dim88 REAL
@attribute dim89 REAL
@attribute dim90 REAL
@attribute dim91 REAL
@attribute dim92 REAL
@attribute dim93 REAL
@attribute dim94 REAL
@attribute dim95 REAL
@attribute dim96 REAL
@attribute dim97 REAL
@attribute dim98 REAL
@attribute dim99 REAL
@attribute dim100 REAL
@attribute metaphor {y,n}

@data
'poise is club',abstract,abstract,true,false,false,0.0326371005707,?,-0.2567479908466339,-0.17568999528884888,0.7905654199421406,0.5009399950504303,-0.3220899701118469,-0.7208700180053711,-0.5887500047683716,-0.7543599754571915,-0.36215996742248535,0.3889850005507469,-0.7686029821634293,1.162880003452301,-0.18244600296020508,-0.05076000094413757,0.3278599977493286,0.028070002794265747,-1.1309400498867035,1.121919959783554,-0.15975330537185073,-0.3652699887752533,0.2082740068435669,-0.24265998601913452,-0.31407997012138367,0.1380399763584137,0.723489984869957,0.4606989845633507,-0.0453600138425827,0.5054900050163269,-0.15105200558900833,-0.4110779883340001,0.9170600026845932,-1.7648699283599854,-0.23346999287605286,-0.16138500720262527,-0.040950000286102295,-1.1714999973773956,0.3041599988937378,-0.7304349914193153,0.745260015130043,0.5446500033140182,0.21848002076148987,-0.40692996978759766,-0.2027299851179123,0.639736995100975,-1.455590009689331,-0.5009420067071915,0.7369600534439087,-0.1898759976029396,0.5852800011634827,-0.35186000168323517,0.2395000159740448,0.15835199877619743,0.4269700050354004,0.06018000841140747,1.162117961794138,2.373659998178482,0.5964240189641714,-0.013739973306655884,-1.0563199818134308,-1.0770050212740898,0.31697899103164673,-0.0833899974822998,0.05849003791809082,0.49928144909790717,-0.6067899987101555,0.8083640187978745,0.8211319968104362,-1.260839968919754,0.007960006594657898,1.3527100086212158,0.763619989156723,0.2520560063421726,0.7592400014400482,0.761599987745285,0.9955399632453918,1.1999399960041046,-1.4803500175476074,0.1802399978041649,1.378790020942688,-0.10272399708628654,-0.006049998104572296,0.3959289863705635,0.4269600063562393,0.835319995880127,-0.10521999001502991,0.1803700029850006,2.0579299926757812,0.47930000722408295,-0.9958199858665466,-0.519799992442131,0.510550007224083,0.1069670026190579,0.250280998647213,0.12242996692657471,0.052609995007514954,-0.19596699811518192,0.2100599706172943,-1.842650055885315,-2.002280056476593,1.7358400225639343,y
'sunlight is silence',concrete,abstract,false,false,false,0.234720190177,?,-0.9357600212097168,0.728549987077713,-0.2004070021212101,-0.4391159936785698,1.1629800200462341,-1.7789230458438396,0.27724000811576843,0.3320300132036209,0.2114499807357788,-0.0602799654006958,0.8252599835395813,-0.8921499848365784,0.08685699850320816,-0.11364299431443214,1.1434299945831299,-1.1225780416280031,-0.8662410154938698,0.4368359912186861,1.0938999950885773,-0.14670000970363617,-1.3132500350475311,-0.43684999644756317,-0.025480002164840698,0.9366300404071808,-0.8361100256443024,0.6755499988794327,0.4514699876308441,-0.6869999915361404,-0.7824160195887089,-0.43699999153614044,-0.2632499933242798,0.3099120035767555,-0.2699269950389862,-0.5894700139760971,0.5555750280618668,-0.26479499973356724,-0.36528997123241425,-0.015450999140739441,-0.295603996142745,0.6785499751567841,-0.11335000395774841,-0.05146998167037964,-0.9790599495172501,0.3944699913263321,0.2713399976491928,1.194159984588623,-0.6756400316953659,0.08038000762462616,0.9752899780869484,0.5419399738311768,-0.3746799826622009,0.36952000856399536,-0.07730001211166382,-0.612540066242218,0.1594729982316494,0.685710072517395,0.28299199789762497,0.04513400048017502,0.488599956035614,-1.0770890079438686,0.10068999975919724,1.379875048995018,-0.6173420147970319,1.1079000234603882,0.3838550131767988,0.4030899852514267,0.36886999011039734,-1.4354900121688843,-0.19849999248981476,-1.0305900275707245,0.29631101340055466,-0.443139985203743,1.0614800602197647,0.10798999667167664,0.41801001131534576,-0.6389299929141998,0.16174998879432678,-0.9429900646209717,0.2372480034828186,0.22758997976779938,-0.841009009629488,0.46591998636722565,-1.491260051727295,-0.08007001876831055,1.335761047899723,-0.21508000791072845,0.637169012799859,0.016359984874725342,0.15358000993728638,-0.2761400043964386,0.4954899698495865,-1.156039983034134,0.09023000299930573,-0.463049978017807,-0.44837699830532074,-0.2561500035226345,0.028060004115104675,-0.36485999822616577,0.7451979890465736,-0.14938999712467194,y
'feet are anchor',abstract,concrete,false,false,false,0.299042004134,?,0.7015949860215187,0.9921899735927582,0.7943499833345413,1.1462999880313873,-0.5714540258049965,0.8114199936389923,0.25102299451828003,0.6480499878525734,-0.5973320156335831,-0.18794000148773193,1.0938199758529663,0.07048001885414124,0.24797996878623962,-0.42194200307130814,0.6375900208950043,0.652370035648346,-1.0937099903821945,1.0870999991893768,-0.23267996311187744,-0.22099000215530396,0.28089001774787903,1.1162200272083282,0.37103099934756756,-0.04304400086402893,-0.1942000389099121,0.4872000068426132,-0.7778159826993942,-0.6364000141620636,0.9320299923419952,-0.8714599907398224,0.14480100385844707,-0.4845700114965439,0.17507000267505646,0.20599998533725739,-0.07546299882233143,0.2532700151205063,0.17057600617408752,0.2807029988616705,0.44604000449180603,1.1031329408288002,0.1936499923467636,-0.14930999279022217,0.3724529929459095,-0.4907900094985962,-0.5855399966239929,-0.6310499981045723,0.6006999909877777,0.8661549724638462,-0.26123999804258347,0.8481599986553192,0.21863000839948654,-1.3448800146579742,0.4424600135535002,0.7934100031852722,-1.1271100342273712,-0.136199951171875,0.3953009992837906,-0.12467998266220093,1.044070065021515,-0.4654199928045273,1.0332300066947937,1.1858899593353271,-0.054402003064751625,1.2575799822807312,-0.9238599985837936,0.799699991941452,0.3283799737691879,-0.8296799957752228,-0.04225999116897583,-1.2740100026130676,0.584970012307167,0.11827999353408813,-0.081930011510849,-0.13317999988794327,0.19392997026443481,-0.056380003690719604,0.2169710025191307,0.4194699823856354,-0.22848999500274658,0.8670800179243088,1.3947100043296814,0.5600100010633469,-0.8056219704449177,-0.9612399935722351,-0.6462800055742264,0.3804699778556824,0.8581765019334853,-1.2744399309158325,0.06983000040054321,1.072989970445633,-0.4275340046733618,-0.4069700092077255,-1.3981200158596039,-0.1084199845790863,-0.4076300263404846,0.4520300030708313,-1.2157000005245209,-0.27838100492954254,-0.2593799829483032,-1.4713300168514252,y
'horizon is gesture',concrete,abstract,false,false,false,0.0538052983911,?,-0.19244998693466187,0.5307740271091461,0.37122008576989174,0.031516498886048794,0.21456003189086914,-1.812429964542389,0.5513720214366913,0.18761300295591354,-0.19920099526643753,0.480482991784811,1.8457800149917603,0.3439600020647049,0.08876997232437134,-0.48805999755859375,0.08231000602245331,-1.6856600046157837,0.11949002742767334,0.5849239900708199,0.8668500036001205,0.07948300056159496,-0.7601200044155121,0.5357099920511246,0.9087800048291683,-0.40720999985933304,-0.5324009880423546,-0.0577700138092041,0.22576996684074402,-0.14811000227928162,-0.9510399997234344,0.5473299920558929,0.13587000966072083,-0.7104900181293488,0.3843289893120527,-0.04886129964143038,-0.5559420213103294,0.18905799463391304,-0.43849000334739685,0.28967900201678276,0.8050800263881683,0.7193079888820648,-0.27119000256061554,-0.21668998897075653,-1.4265100359916687,-0.1774200052022934,0.42433997988700867,0.7867500185966492,-0.2644899785518646,0.1231200098991394,0.17283999919891357,0.33928000181913376,-0.6938800066709518,0.35238800942897797,-1.293519988656044,0.016830027103424072,0.5745909884572029,-0.3133000135421753,1.1312400102615356,0.3809400051832199,0.1886799931526184,0.8890700340270996,-0.3822599947452545,0.8129050061106682,0.08678001165390015,-0.2708299905061722,1.2707399725914001,0.7370099872350693,-0.3149300068616867,-0.7302800267934799,-0.19850201159715652,0.8484700322151184,-0.29813691414892673,0.8968800008296967,0.45212000608444214,0.18905001878738403,-0.7917300164699554,-1.7072499990463257,1.0663300305604935,-0.6004399955272675,-0.796329990029335,-0.5914300084114075,-0.0341342817991972,-0.4370639882981777,-0.6342279948294163,0.5161600112915039,1.682909995317459,-1.0917499661445618,-0.10001999139785767,-0.5629480108618736,0.6489799916744232,1.0562700033187866,0.6319500058889389,1.1053100228309631,-0.02874000370502472,-0.5500199943780899,0.31482965673785657,0.6730075986124575,-0.19927100837230682,0.6802099943161011,-0.21645300649106503,-0.47023001313209534,y
'eyes be lakes',abstract,concrete,false,false,false,0.220268677029,?,0.7147100232541561,-0.22151002287864685,0.3372499942779541,-0.6815100014209747,-0.2385999858379364,1.0714899897575378,-1.4141400456428528,-0.5025700032711029,0.6524700075387955,0.3847200274467468,-0.04745000600814819,-0.11642099916934967,1.3038100004196167,0.4557500258088112,0.142730001360178,0.49671998620033264,-0.835099995136261,1.2110400199890137,1.2010799646377563,-0.4936559796333313,0.24970996379852295,-1.0898600220680237,-0.787770003080368,-0.13314001262187958,1.3283470049500465,1.3565999567508698,0.9072099924087524,-0.1151299923658371,0.9596999883651733,-0.4914100021123886,0.45301002264022827,0.8412400186061859,0.04777999967336655,0.18422000855207443,0.02624099887907505,0.0746999979019165,-1.1070940271019936,-0.17239001393318176,0.6169300079345703,-0.06395000219345093,0.6846450306475163,-0.660539984703064,0.6750480253249407,0.4256400167942047,-0.9390699863433838,-1.1759799718856812,-0.05443999916315079,0.38053998351097107,0.12341900169849396,-0.8940878980793059,0.3195599913597107,-0.18679700791835785,-0.5892100036144257,1.6999899744987488,-0.5894200205802917,-0.5619000196456909,-0.0450499951839447,0.5689599812030792,0.036679983139038086,-0.42412201315164566,1.5000900030136108,1.2814499735832214,-0.6319699883460999,0.09083999693393707,-0.5307499766349792,0.0956760048866272,0.08185994625091553,0.8655500039458275,-1.2285859771072865,0.09211999177932739,0.6247810050845146,0.9870699942111969,-0.09806999564170837,-0.47770002484321594,-0.03068000078201294,0.07836002111434937,-0.8857999891042709,-0.3118099868297577,-0.18317099660634995,-0.9940400123596191,0.7935169786214828,0.15762998908758163,0.3012700080871582,-0.16220998764038086,-1.617419958114624,-1.2513900101184845,-0.6287900060415268,0.6431600004434586,-0.6166100203990936,-0.032839953899383545,0.5799999982118607,0.014646999537944794,0.9756599962711334,-0.22077750228345394,0.5272199809551239,-0.21164995431900024,0.2970999479293823,-0.02812200039625168,-1.3889600336551666,-0.34337901324033737,y
'world were taxi',concrete,concrete,true,false,false,0.182629371728,?,0.13945001363754272,1.5638799965381622,1.684469997882843,0.591729998588562,-0.2379000037908554,-0.6763999909162521,-0.06006002426147461,-1.1325024226680398,-0.9913299679756165,-0.6903699934482574,0.8543200194835663,-0.9108900129795074,-0.09257000684738159,-0.47993799671530724,-1.0166800022125244,0.5885400027036667,0.3519899845123291,0.6746099889278412,-0.6493699848651886,-0.9496000111103058,-0.3088099956512451,0.5000300109386444,0.8263699803501368,1.2381100058555603,0.3023899793624878,0.295691825565882,0.7391299903392792,-0.031669989228248596,0.5281499922275543,0.5328100025653839,-0.29729998111724854,-0.49248901195824146,-0.37922900170087814,0.02994600310921669,0.4641070067882538,-0.4585399925708771,-0.6122300028800964,0.6254799664020538,-2.2454999685287476,-0.6470900028944016,-1.2156699895858765,0.29553401470184326,-0.16190999001264572,-0.010940000414848328,-0.030839979648590088,0.512554008513689,1.03193998336792,-0.2951529957354069,-0.09667900204658508,-0.7907589823007584,0.24859002232551575,0.0960099995136261,0.4832409955561161,-0.2616000175476074,0.12816400825977325,-2.599260061979294,0.5953399986028671,-0.20765000581741333,-0.16429996490478516,0.5763700008392334,-0.4759800136089325,0.8282599896192551,-0.18293899297714233,-0.7727199792861938,0.7741200104355812,-0.6174799799919128,-0.1620699930936098,1.0042499899864197,0.9323199689388275,-0.9546499848365784,1.394210010766983,0.059720009565353394,-0.5106459930539131,0.8567099869251251,-0.22565999627113342,-0.36270699836313725,-0.8493399918079376,-0.23517000675201416,-0.2551000118255615,1.1107339784502983,0.6250399947166443,-0.02536499872803688,-0.5600699931383133,1.4648500382900238,-0.5024900436401367,0.10955001413822174,-0.3237699866294861,0.19514000415802002,0.5275900065898895,0.08621999621391296,-0.19180001318454742,0.525388989597559,0.8361800163984299,0.7679999768733978,0.12898999452590942,-0.5892200171947479,-0.26392999291419983,-1.174839973449707,0.40163998305797577,0.9546099901199341,y
'poet is man',concrete,concrete,true,true,true,0.432666056112,?,-0.38796899002045393,0.37271997332572937,-0.6737820133566856,1.097460001707077,0.9952527859713882,-0.446150004863739,-0.2924599889665842,-1.6416970565915108,-0.2670000344514847,-0.17121899127960205,-0.8571099936962128,-0.6871100068092346,-0.644799992442131,-0.4467800036072731,-0.8102200031280518,-0.40248002111911774,-0.1345600187778473,-0.8069600313901901,-0.40512001514434814,0.5634900331497192,-0.8981869965791702,-0.3385510127991438,0.6414200067520142,0.5891799926757812,-0.024020016193389893,-1.0251900255680084,-0.01765000820159912,-0.3267199397087097,0.991429939866066,-0.2944659888744354,-0.7968370243906975,-0.17893999814987183,0.20664399676024914,-0.2662599980831146,-0.4555499851703644,0.12644000351428986,0.32631000876426697,-0.41398997604846954,-0.8816029969602823,-0.3192350007593632,0.16611000895500183,0.9822470173239708,-0.7385700047016144,0.1500760056078434,0.43588002026081085,-0.9152400195598602,-0.44219500571489334,-1.1211020462214947,0.030560001730918884,0.9806999713182449,0.8094500005245209,0.4813479855656624,0.8031700253486633,-1.4802099764347076,0.022849977016448975,1.2666399478912354,-0.23044997453689575,-0.39439501613378525,-1.5039299428462982,-0.20788002014160156,0.3710700273513794,0.2839199900627136,-0.1091199517250061,-0.2593600004911423,-0.17332994937896729,-0.45548296719789505,0.3999200463294983,-0.680569976568222,0.8637199997901917,-0.4882200062274933,-0.04312000423669815,1.3418200016021729,0.14715000241994858,0.22928998991847038,-0.5646900087594986,-0.13683100044727325,0.42566002905368805,0.7886300086975098,0.39726997911930084,-0.4112800061702728,-1.2195200324058533,-0.2885829880833626,-0.23708299361169338,0.04558999836444855,0.6699800491333008,0.5833960101008415,-0.05199998617172241,-0.3619200140237808,0.4121379926800728,-0.35926002264022827,0.4246699810028076,-0.04916998744010925,-0.40613099187612534,0.3306950032711029,-0.4119099974632263,0.47218402847647667,0.6049900203943253,-0.35168999433517456,-0.835697989910841,0.10321000218391418,n
'man is animal',concrete,concrete,true,true,false,0.465828691942,-1.7489945635533382,-0.18453001976013184,-0.24546000361442566,0.5905900150537491,-0.12335002422332764,-0.14755280106328428,0.6807200163602829,0.164979986846447,0.02932099997997284,-0.1123799979686737,0.9904399961233139,0.8052299916744232,0.41541001200675964,-0.4076800048351288,0.158951997756958,-0.04545000195503235,-1.0685399919748306,-0.009949982166290283,-0.644119992852211,-0.4429049864411354,0.20069000124931335,0.3738200068473816,-0.023009998723864555,-0.39132000505924225,0.19401001930236816,0.5581499934196472,-0.5848799347877502,-0.30465997755527496,-0.36250001192092896,0.8688700050115585,-0.32207000255584717,0.30056699365377426,0.482385003939271,0.3872960079461336,-0.5182799994945526,0.08155199885368347,-0.4241740070283413,-0.14588004350662231,0.32416999340057373,1.191870003938675,0.3854849971830845,-0.3777730092406273,0.2659829929471016,1.496690034866333,0.35722997784614563,-0.11225999891757965,0.08543001115322113,0.622425027191639,-0.1293879933655262,1.0791099816560745,0.10698001086711884,-0.9417999684810638,-0.18872998654842377,0.7241999879479408,0.928059995174408,-0.2009899914264679,-1.6538899540901184,-0.49675002694129944,0.7461200058460236,-0.09860002994537354,0.41127000749111176,-0.27636003494262695,0.06339001655578613,-0.8570000231266022,-0.42378000915050507,-0.7940300703048706,-0.6571270152926445,1.0414599925279617,0.7266799658536911,-1.4274500012397766,0.42734000086784363,0.33602000772953033,-0.07788999378681183,-0.2074200138449669,-0.44745999574661255,0.18530000746250153,0.26030899584293365,0.4722199887037277,-0.1646299958229065,0.5311799645423889,-0.9012499749660492,0.870790034532547,-0.2957899868488312,0.2568830009549856,-0.4636700004339218,0.20249998569488525,-0.6166270114481449,-0.7359300255775452,-0.5540099889039993,0.04985200613737106,-0.9541699886322021,-0.7515300512313843,0.7407900094985962,-0.16571998596191406,-0.26004499197006226,0.018790006637573242,0.2931959964334965,0.6185800135135651,-0.26371002197265625,-1.25596197322011,0.15424996614456177,y
'name is james',abstract,concrete,false,false,false,0.448997911472,-0.3981613349252234,0.1473580002784729,0.03276999294757843,0.10319998860359192,0.6884600222110748,-0.09802000224590302,0.6401399970054626,-0.7754239998757839,-0.15655997395515442,0.7391200214624405,0.9719660058617592,-0.269679993391037,0.6693100035190582,0.856610007584095,-0.05065000057220459,-0.2314159981906414,0.45740997791290283,1.0783099830150604,-0.3888299912214279,0.40859001874923706,0.06525999307632446,-0.8466300219297409,0.6075000017881393,-1.3126899749040604,0.8460400104522705,-0.7398299872875214,-0.4570100009441376,0.26301997900009155,0.07882004976272583,-0.07955999672412872,-0.6469780188053846,0.38095300644636154,0.44666001200675964,0.12072299420833588,0.06123199686408043,0.13060100376605988,0.5625900030136108,0.09566299989819527,-0.5795889809960499,-0.08665500208735466,-0.5691589862108231,0.7579700350761414,0.7406199872493744,0.3412799835205078,-0.4796129986643791,0.21629999577999115,0.19947000965476036,1.174610961228609,0.7572138926479965,-0.5512199997901917,-0.09766999632120132,-0.5907300114631653,0.9001400172710419,0.5211699903011322,0.8801899924874306,-1.0250900387763977,0.4988999366760254,-0.7117800265550613,0.2954000011086464,0.889820996671915,0.2554044822463766,0.5408399999141693,0.6236000061035156,-0.1605359986424446,-0.2989400029182434,1.109559953212738,0.6212800145149231,0.19247998297214508,-1.1837599575519562,-0.070250004529953,-0.723146382952109,-0.29952001571655273,-0.05873000621795654,0.12126001715660095,-0.33427998423576355,0.5997899919748306,0.8312999904155731,-0.2945150062441826,-0.23942599818110466,-0.8617999851703644,-0.16986901313066483,-0.6484610214829445,-1.460479974746704,-0.530919998884201,0.002160012722015381,-0.6001700460910797,-0.07409099489450455,0.22374996542930603,-0.3380400538444519,0.7385008009150624,0.618184007704258,-0.5322400033473969,0.48125001043081284,0.06010599434375763,0.36487001180648804,0.11777999997138977,-0.15046001225709915,-1.1793699860572815,0.39010000228881836,0.8517699837684631,0.3795879855751991,n
'earth is door',concrete,concrete,true,false,false,0.324381642519,?,-0.3820600062608719,0.553710013628006,0.45160001516342163,0.5843700096011162,-0.2606199886649847,-0.6979300081729889,0.5834200084209442,-0.5866499692201614,-1.146890014410019,0.7376300096511841,0.0428600013256073,-0.4259509928524494,0.46365001797676086,-1.3431499898433685,0.18217601627111435,-1.4744799733161926,1.3197699785232544,0.4366600513458252,0.11433999240398407,0.7144919764250517,0.43634000420570374,-0.4029799997806549,0.13399000465869904,0.6235539838671684,-0.2631300091743469,0.9067290239036083,0.7534279972314835,1.0660600066184998,0.7867091987282038,-0.09047000296413898,-0.3757699877023697,0.003600001335144043,-0.7513400018215179,-0.4664600193500519,-0.6192870009690523,-0.4368973937816918,-0.09852570155635476,0.6999979764223099,-0.9038760289549828,-0.1568799912929535,-1.1727699935436249,0.7525099739432335,-0.9888299703598022,0.5955900102853775,-0.031920015811920166,0.4081360027194023,-0.012130022048950195,0.602850005030632,-0.45760999619960785,0.7259929850697517,0.7585500180721283,0.09887650166638196,1.343089997768402,0.14166992902755737,0.34804800152778625,0.0023000240325927734,0.8157300055027008,0.22223150543868542,-0.1279999017715454,0.5313580185174942,0.22262500412762165,0.8354099988937378,-0.6671999990940094,-0.7695899903774261,0.6155699789524078,0.8445800244808197,-0.4243577038869262,-0.6958100199699402,1.1224400401115417,-0.7801379840821028,0.1303899884223938,-0.091018698643893,-0.014789998531341553,1.5372700095176697,0.029840007424354553,-1.2613900005817413,0.38767001032829285,-0.45365002751350403,0.14100800082087517,1.2108400166034698,-0.029715999960899353,0.8233199715614319,-1.1649040505290031,0.5402100086212158,0.6377200186252594,0.44241999834775925,0.5789999961853027,-0.13617998361587524,0.5949500203132629,0.00661998987197876,-0.16859999299049377,0.11028999090194702,-0.10596999526023865,0.0851300060749054,-0.29140500724315643,-0.23768501728773117,-1.0171399787068367,-0.5726499855518341,-1.0027679800987244,-0.3634140118956566,y
